NGEL_ID,STATION,CITY,COUNTRY,LAT,LON,YEAR,SEARCH RADIUS,TAU_NEAREST PIXEL,TAU3_PIX,TAU3_MEAN,TAU3_MEDIAN,TAU3_STD
NGEL_OAPM_00129,Mornington,Tasmania-Region,AU,-42.8608,147.404,2008,3.9,3.0,9,3.111,3.0,0.314
NGEL_OAPM_00130,Judbury,Tasmania-Region,AU,-43.0092,146.944,2008,4.6,2.0,9,2.333,2.0,0.471
NGEL_OAPM_00131,Huonville,Tasmania-Region,AU,-43.0322,147.051,2008,2.0,2.0,9,2.444,2.0,0.497
NGEL_OAPM_00132,Cygnet,Tasmania-Region,AU,-43.1587,147.072,2008,2.0,3.0,9,2.222,2.0,0.416
NGEL_OAPM_00133,Geeveston,Tasmania-Region,AU,-43.1689,146.927,2008,2.8,2.0,9,2.111,2.0,0.314
NGEL_OAPM_00134,Coyhaique-II,Coyhaique,CL,-45.579045667164,-72.049964505825,2008,3.2,12.0,9,4.222,3.0,2.973
NGEL_OAPM_00135,Coyhaique,Coyhaique,CL,-45.57996447948,-72.061125987766,2008,3.4,12.0,9,4.222,3.0,2.973
NGEL_OAPM_00136,Punta-Arenas,Punta-Arenas,CL,-53.158295492238,-70.921497482453,2008,2.1,9.0,8,4.875,3.5,3.756
NGEL_OAPM_00137,US-Diplomatic-Post:-Jakarta-Central,Jakarta,ID,-6.182536,106.834236,2008,4.0,22.0,9,21.667,22.0,0.471
NGEL_OAPM_00138,US-Diplomatic-Post:-Kampala,Kampala,UG,0.300225,32.591553,2008,7.2,16.0,9,15.667,16.0,0.816
NGEL_OAPM_00139,US-Diplomatic-Post:-Ho-Chi-Minh-City,Ho-Chi-Minh-City,VN,10.782773,106.700035,2008,6.6,15.0,9,14.778,15.0,1.397
NGEL_OAPM_00140,BTM-Layout,Bengaluru,IN,12.91281111,77.60921944,2008,6.1,26.0,9,26.0,26.0,0.0
NGEL_OAPM_00141,BWSSB-Kadabesanahalli,Bengaluru,IN,12.93890556,77.69727222,2008,5.3,26.0,9,26.0,26.0,0.0
NGEL_OAPM_00142,Alandur-Bus-Depot,Chennai,IN,12.99711389,80.19151667,2008,6.9,30.0,9,30.0,30.0,0.0
NGEL_OAPM_00143,Peenya,Bengaluru,IN,13.0339,77.51321111,2008,4.4,26.0,9,26.0,26.0,0.0
NGEL_OAPM_00144,US-Diplomatic-Post:-Chennai,Chennai,IN,13.08784,80.27847,2008,5.2,30.0,8,30.0,30.0,0.0
NGEL_OAPM_00145,Manali,Chennai,IN,13.164544,80.26285,2008,2.1,30.0,9,30.0,30.0,0.0
NGEL_OAPM_00146,ZooPark--Hyderabad---TSPCB,Hyderabad,IN,17.349694,78.451437,2008,0.2,33.0,9,33.111,33.0,0.737
NGEL_OAPM_00147,US-Diplomatic-Post:-Hyderabad,Hyderabad,IN,17.38405,78.45636,2008,3.8,33.0,9,33.111,33.0,0.737
NGEL_OAPM_00148,Sanathnagar--Hyderabad---TSPCB,Hyderabad,IN,17.42329722,78.47469722,2008,4.0,34.0,9,33.556,34.0,0.497
NGEL_OAPM_00149,Maharashtra-Pollution-Control-Board---Solapur,Solapur,IN,17.6599188,75.9063906,2008,4.8,37.0,9,37.778,38.0,0.629
NGEL_OAPM_00150,Ponce,PONCE,US,18.009556,-66.62725,2008,5.1,6.0,9,6.111,6.0,0.994
NGEL_OAPM_00151,Bayamon-37-(NCore),BAYAMON,US,18.41923,-66.15042,2008,3.4,8.0,6,7.167,7.0,1.067
NGEL_OAPM_00152,Cataño-40,CATANO,US,18.428388,-66.141657,2008,2.6,8.0,6,7.167,7.0,1.067
NGEL_OAPM_00153,AAQMS-Karve-Road-Pune,Pune,IN,18.497484,73.81349,2008,6.5,45.0,9,45.0,45.0,1.491
NGEL_OAPM_00154,Maharashtra-Pollution-Control-Board-Bandra,Mumbai,IN,19.041847,72.865513,2008,1.9,44.0,8,46.625,46.0,2.118
NGEL_OAPM_00155,US-Diplomatic-Post:-Mumbai,Mumbai,IN,19.07283,72.88261,2008,4.3,44.0,8,46.625,46.0,2.118
NGEL_OAPM_00156,Ocean-View,Hilo,US,19.117561,-155.778137,2008,4.7,4.0,9,3.778,4.0,0.416
NGEL_OAPM_00157,Navi-Mumbai-Municipal-Corporation-Airoli,Mumbai,IN,19.1494,72.9986,2008,5.1,45.0,9,45.222,45.0,1.03
NGEL_OAPM_00158,Pahala,Hilo,US,19.2065,-155.4689,2008,5.2,4.0,8,4.0,4.0,0.0
NGEL_OAPM_00159,UAM-Xochimilco,DISTRITO-FEDERAL,MX,19.3044,-99.0738,2008,5.7,24.0,9,23.778,23.0,1.03
NGEL_OAPM_00160,Coyoacán,DISTRITO-FEDERAL,MX,19.3502,-99.1571,2008,0.7,26.0,9,23.333,23.0,1.633
NGEL_OAPM_00161,Santa-Fe,DISTRITO-FEDERAL,MX,19.3573,-99.2628,2008,1.6,22.0,9,21.889,22.0,2.643
NGEL_OAPM_00162,Nezahualcóyotl,MEXICO-STATE,MX,19.3919,-99.0281,2008,5.2,24.0,9,23.778,23.0,1.03
NGEL_OAPM_00163,Hospital-General-de,DISTRITO-FEDERAL,MX,19.4116,-99.1522,2008,4.3,25.0,9,23.889,24.0,1.286
NGEL_OAPM_00164,Merced,DISTRITO-FEDERAL,MX,19.4246,-99.1195,2008,4.3,25.0,9,23.889,24.0,1.286
NGEL_OAPM_00165,Camarones,DISTRITO-FEDERAL,MX,19.4684,-99.1697,2008,2.9,25.0,9,23.889,24.0,1.286
NGEL_OAPM_00166,Kona,Hilo,US,19.5097,-155.9133,2008,5.9,4.0,7,4.0,4.0,0.0
NGEL_OAPM_00167,Tlalnepantla,MEXICO-STATE,MX,19.529,-99.2045,2008,5.3,24.0,9,23.0,24.0,2.055
NGEL_OAPM_00168,San-Agustín,MEXICO-STATE,MX,19.5329,-99.0303,2008,2.8,22.0,9,23.556,23.0,1.165
NGEL_OAPM_00169,Mountain-View,HAWAII,US,19.555445,-155.102036,2008,5.1,4.0,9,4.0,4.0,0.0
NGEL_OAPM_00170,Hilo,Hilo,US,19.717562,-155.110535,2008,5.5,4.0,9,4.0,4.0,0.0
NGEL_OAPM_00171,Chandrapur,Chandrapur,IN,19.95,79.3,2008,5.2,40.0,9,40.889,41.0,0.994
NGEL_OAPM_00172,Estación-Teódula,GUANAJUATO,MX,20.657939,-101.34915,2008,0.9,16.0,9,14.889,15.0,0.737
NGEL_OAPM_00173,Estación-Bomberos,GUANAJUATO,MX,20.67495,-101.35595,2008,2.8,16.0,9,14.889,15.0,0.737
NGEL_OAPM_00174,Kihei--Maui,Kahului-Wailuku,US,20.7808,-156.4461,2008,3.4,4.0,9,4.111,4.0,0.314
NGEL_OAPM_00175,KAHULUI,MAUI,US,20.869444,-156.492417,2008,4.9,5.0,9,4.222,4.0,0.416
NGEL_OAPM_00176,US-Diplomatic-Post:-Hanoi,Hanoi,VN,21.021938,105.81881,2008,4.5,48.0,9,43.667,43.0,1.826
NGEL_OAPM_00177,SAND-ISLAND-2---ANUE,Honolulu,US,21.3039,-157.8711,2008,5.6,4.0,8,4.75,4.0,1.09
NGEL_OAPM_00178,Honolulu,Honolulu,US,21.310301,-157.858093,2008,4.5,4.0,8,4.75,4.0,1.09
NGEL_OAPM_00179,Kapolei,Honolulu,US,21.323601,-158.088593,2008,5.0,6.0,8,4.875,5.0,0.781
NGEL_OAPM_00180,Pearl-City,Honolulu,US,21.392834,-157.969131,2008,5.2,6.0,8,5.0,4.5,1.118
NGEL_OAPM_00181,US-Diplomatic-Post:-Kolkata,Kolkata,IN,22.56263,88.36304,2008,1.9,41.0,9,40.778,41.0,0.416
NGEL_OAPM_00182,Guangzhou,Guangzhou,CN,23.12,113.32,2008,4.5,51.0,9,50.889,51.0,1.853
NGEL_OAPM_00183,US-Diplomatic-Post:-Dhaka,Dhaka,BD,23.796373,90.424614,2008,5.8,62.0,9,61.556,61.0,0.685
NGEL_OAPM_00184,Ardhali-Bazar,Varanasi,IN,25.35055556,82.97833333,2008,2.8,71.0,9,69.667,71.0,2.309
NGEL_OAPM_00185,NCORE,BROWARD,US,26.054047,-80.257608,2008,0.9,6.0,9,6.556,6.0,0.685
NGEL_OAPM_00186,V_VIEW,Miami-Fort-Lauderdale-Miami-Beach,US,26.0732,-80.3386,2008,2.8,8.0,9,6.778,7.0,0.629
NGEL_OAPM_00187,Near-Road,BROWARD,US,26.131256,-80.167847,2008,2.7,6.0,9,6.222,6.0,0.629
NGEL_OAPM_00188,US-Diplomatic-Post:-Manama,Manama,BH,26.204697,50.57083,2008,5.4,93.0,6,87.0,87.0,4.163
NGEL_OAPM_00189,Mission-C43,McAllen-Edinburg-Mission,US,26.226226,-98.29107,2008,4.9,7.0,9,7.889,8.0,0.314
NGEL_OAPM_00190,Collectorate-Jodhpur---RSPCB,Jodhpur,IN,26.2920639,73.0379111111111,2008,4.8,52.0,9,52.556,52.0,1.257
NGEL_OAPM_00191,Laurel-Oaks-Elementa,Naples-Marco-Island,US,26.2992,-81.72,2008,6.2,7.0,9,6.889,7.0,1.1
NGEL_OAPM_00192,Nehru-Nagar,Kanpur,IN,26.4703088,80.3251749,2008,3.3,93.0,9,91.889,93.0,1.792
NGEL_OAPM_00193,Winkler-Pump-Station,Cape-Coral-Fort-Myers,US,26.6028,-81.8789,2008,6.0,7.0,9,7.556,8.0,0.497
NGEL_OAPM_00194,Belle-Glade,PALM-BEACH,US,26.724167,-80.663055,2008,3.2,9.0,8,8.25,8.0,0.433
NGEL_OAPM_00195,Talkatora-District-Industries-Center,Lucknow,IN,26.83399722,80.8917361,2008,4.5,90.0,9,89.889,90.0,0.737
NGEL_OAPM_00196,Lalbagh--DN-Park,Lucknow,IN,26.84578611,80.93874444,2008,1.2,89.0,9,89.111,89.0,0.737
NGEL_OAPM_00197,Central-School,Lucknow,IN,26.85272778,80.99632778,2008,4.6,89.0,9,89.111,89.0,0.737
NGEL_OAPM_00198,Jackson-Road,Sarasota-Bradenton-Venice,US,27.0892,-82.3625,2008,4.5,8.0,9,7.667,8.0,0.471
NGEL_OAPM_00199,Stuart,MARTIN,US,27.172459,-80.240692,2008,2.7,7.0,9,7.333,7.0,0.667
NGEL_OAPM_00200,Sanjay-Palace,Agra,IN,27.19865833,78.00598056,2008,6.9,120.0,9,119.556,120.0,3.166
NGEL_OAPM_00201,Bee-Ridge,Sarasota-Bradenton-Venice,US,27.2906,-82.5072,2008,6.2,7.0,6,7.333,7.5,0.745
NGEL_OAPM_00202,Laredo-C313,Laredo,US,27.5994,-99.5333,2008,5.7,9.0,9,8.222,8.0,0.416
NGEL_OAPM_00203,US-Diplomatic-Post:-Phora-Durbar-Kathmandu,Kathmandu,NP,27.712463,85.315704,2008,5.4,46.0,9,42.889,43.0,2.685
NGEL_OAPM_00204,US-Diplomatic-Post:-Embassy-Kathmandu,Kathmandu,NP,27.738703,85.336205,2008,1.8,46.0,9,42.889,43.0,2.685
NGEL_OAPM_00205,APOLLO-BEACH,HILLSBOROUGH,US,27.779712,-82.419835,2008,4.4,9.0,8,8.5,9.0,0.707
NGEL_OAPM_00206,Azalea,Tampa-St.-Petersburg-Clearwater,US,27.7858,-82.74,2008,4.1,8.0,7,7.714,8.0,1.03
NGEL_OAPM_00207,GANDY,Tampa-St.-Petersburg-Clearwater,US,27.8928,-82.5383,2008,4.9,9.0,8,8.625,9.0,0.696
NGEL_OAPM_00208,SYDNEY,Tampa-St.-Petersburg-Clearwater,US,27.9659,-82.230617,2008,2.6,9.0,9,8.333,8.0,0.471
NGEL_OAPM_00209,Fl.-Baptist-Children,Lakeland,US,28.0294,-81.9719,2008,3.1,9.0,9,8.222,8.0,0.416
NGEL_OAPM_00210,Melbourne,Palm-Bay-Melbourne-Titusville,US,28.0542,-80.6283,2008,2.2,7.0,9,6.444,7.0,0.831
NGEL_OAPM_00211,John-A.-Chesnut-Sr.,Tampa-St.-Petersburg-Clearwater,US,28.0903,-82.7008,2008,6.6,10.0,9,8.111,8.0,0.994
NGEL_OAPM_00212,Sector16A-Faridabad,Faridabad,IN,28.41012222,77.313775,2008,5.7,134.0,9,132.556,133.0,1.499
NGEL_OAPM_00213,Vikas-Sadan-Gurgaon---HSPCB,Gurgaon,IN,28.4501285,77.0263051,2008,2.3,123.0,9,122.0,123.0,5.164
NGEL_OAPM_00214,NSIT-Dwarka,Delhi,IN,28.591,77.05,2008,4.6,127.0,9,124.333,127.0,4.472
NGEL_OAPM_00215,Winter-Park,Orlando-Kissimmee,US,28.5997,-81.3628,2008,5.7,8.0,9,8.0,8.0,0.0
NGEL_OAPM_00216,Income-Tax-Office,Delhi,IN,28.6235,77.2494,2008,2.9,128.0,9,129.111,130.0,1.853
NGEL_OAPM_00217,US-Diplomatic-Post:-New-Delhi,Delhi,IN,28.63576,77.22445,2008,3.0,128.0,9,129.111,130.0,1.853
NGEL_OAPM_00218,Shadipur,Delhi,IN,28.6517,77.1581,2008,0.8,128.0,9,128.0,128.0,1.491
NGEL_OAPM_00219,IHBAS,Delhi,IN,28.6821,77.305,2008,5.7,130.0,9,131.111,131.0,2.807
NGEL_OAPM_00220,Eagle-Pass-C319,Eagle-Pass,US,28.704607,-100.451155,2008,5.0,9.0,9,8.667,9.0,0.667
NGEL_OAPM_00221,Delhi-Technological-University,Delhi,IN,28.744,77.12,2008,3.0,127.0,9,127.778,128.0,1.75
NGEL_OAPM_00222,Crystal-River-Preser,Homosassa-Springs,US,28.958372,-82.643094,2008,1.1,8.0,9,8.222,8.0,0.416
NGEL_OAPM_00223,YMCA---Marion-County,Ocala,US,29.170799,-82.1008,2008,5.3,8.0,9,7.889,8.0,0.314
NGEL_OAPM_00224,Blind-Services;-1185,Deltona-Daytona-Beach-Ormond-Beach,US,29.2069,-81.0531,2008,4.8,7.0,8,7.125,7.0,0.599
NGEL_OAPM_00225,Calaveras-Lake-C59,San-Antonio,US,29.275299,-98.311699,2008,4.7,7.0,9,7.111,7.0,0.314
NGEL_OAPM_00226,US-Diplomatic-Post:-Kuwait-City,Kuwait-City,KW,29.292316,48.04768,2008,4.7,102.0,9,93.556,95.0,6.978
NGEL_OAPM_00227,San-Antonio-Palo-Alt,San-Antonio,US,29.332803,-98.551396,2008,1.9,8.0,9,7.778,8.0,0.629
NGEL_OAPM_00228,Heritage-Middle-Scho,San-Antonio,US,29.35291,-98.332838,2008,1.7,7.0,9,7.222,7.0,0.416
NGEL_OAPM_00229,San-Antonio-Old-Hwy9,San-Antonio,US,29.423933,-98.580505,2008,4.1,9.0,9,7.889,8.0,0.567
NGEL_OAPM_00230,San-Antonio-Northwes,San-Antonio,US,29.514999,-98.620003,2008,4.9,7.0,9,7.222,7.0,0.786
NGEL_OAPM_00231,Selma-C301,San-Antonio,US,29.5875,-98.3122,2008,5.5,7.0,9,7.222,7.0,0.416
NGEL_OAPM_00232,Thibodaux,Houma-Bayou-Cane-Thibodaux,US,29.7639,-90.7653,2008,2.1,9.0,9,8.889,9.0,0.314
NGEL_OAPM_00233,Fayette-C601,FAYETTE,US,29.962474,-96.745875,2008,1.4,7.0,9,7.0,7.0,0.0
NGEL_OAPM_00234,City-Park,New-Orleans-Metairie-Kenner,US,29.9933,-90.1014,2008,6.7,7.0,9,8.111,8.0,0.875
NGEL_OAPM_00235,Kenner,New-Orleans-Metairie-Kenner,US,30.0411,-90.2728,2008,2.4,8.0,6,8.667,8.5,1.106
NGEL_OAPM_00236,St.-Andrews-Park,Panama-City-Lynn-Haven,US,30.128901,-85.738098,2008,2.6,9.0,7,8.857,9.0,0.639
NGEL_OAPM_00237,Mandarin,Jacksonville,US,30.1358,-81.6339,2008,2.2,8.0,9,8.111,8.0,0.567
NGEL_OAPM_00238,Lake-City,Lake-City,US,30.1783,-82.6192,2008,4.3,9.0,9,8.222,8.0,0.416
NGEL_OAPM_00239,Lafayette,Lafayette,US,30.2258,-92.042801,2008,2.8,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00240,Mayo-Clinic,Jacksonville,US,30.2603,-81.4533,2008,1.2,9.0,9,8.111,8.0,0.737
NGEL_OAPM_00241,Westlake,Lake-Charles,US,30.2625,-93.285,2008,3.6,9.0,9,8.667,9.0,0.471
NGEL_OAPM_00242,Pepsi-Place,Jacksonville,US,30.262808,-81.606834,2008,4.4,8.0,9,8.333,8.0,0.471
NGEL_OAPM_00243,French-Settlement,Baton-Rouge,US,30.315,-90.8114,2008,5.4,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00244,Conroe-Relocated-C78,Houston-Sugar-Land-Baytown,US,30.3503,-95.425,2008,2.4,8.0,9,7.667,8.0,0.471
NGEL_OAPM_00245,Austin-Northwest-C3,Austin-Round-Rock,US,30.3542,-97.760002,2008,1.1,8.0,9,7.556,7.0,0.685
NGEL_OAPM_00246,GPORT-YC,Gulfport-Biloxi,US,30.39,-89.0497,2008,4.4,9.0,9,8.111,8.0,1.1
NGEL_OAPM_00247,White-Springs,HAMILTON,US,30.4264,-82.7947,2008,5.0,9.0,9,8.333,8.0,0.471
NGEL_OAPM_00248,Madisonville,New-Orleans-Metairie-Kenner,US,30.4293,-90.1997,2008,5.3,9.0,9,8.778,9.0,0.629
NGEL_OAPM_00249,Tallahassee-Communit,Tallahassee,US,30.4397,-84.3483,2008,1.2,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00250,Capitol,Baton-Rouge,US,30.4622,-91.1769,2008,2.9,10.0,9,9.556,10.0,0.497
NGEL_OAPM_00251,Sheffield-Elementary,Jacksonville,US,30.4758,-81.5869,2008,4.6,8.0,9,8.333,8.0,0.471
NGEL_OAPM_00252,Audubon-C38,Austin-Round-Rock,US,30.483168,-97.8723,2008,4.3,7.0,9,7.222,7.0,0.416
NGEL_OAPM_00253,Yulee,Jacksonville,US,30.62673,-81.53597,2008,2.9,9.0,9,8.556,8.0,0.685
NGEL_OAPM_00254,Chengdu,Chengdu,CN,30.63,104.07,2008,2.9,62.0,9,57.444,58.0,2.217
NGEL_OAPM_00255,Sector-6-Panchkula---HSPCB,Panchkula,IN,30.7057778,76.8531805555555,2008,4.9,69.0,9,67.556,69.0,7.617
NGEL_OAPM_00256,CHICK.,Mobile,US,30.7697,-88.0875,2008,4.2,9.0,9,8.444,8.0,0.497
NGEL_OAPM_00257,Bonifay,HOLMES,US,30.8475,-85.6044,2008,4.4,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00258,Valdosta,Valdosta,US,30.8486,-83.2933,2008,4.1,10.0,9,9.111,9.0,0.314
NGEL_OAPM_00259,Shanghai,Shanghai,CN,31.21,121.44,2008,4.5,62.0,9,62.333,62.0,1.247
NGEL_OAPM_00260,Hattiesburg,Hattiesburg,US,31.322779,-89.287498,2008,4.7,8.0,9,8.111,8.0,0.314
NGEL_OAPM_00261,Nogales-Post-Office,Nogales,US,31.337204,-110.936722,2008,1.9,6.0,9,6.222,6.0,0.416
NGEL_OAPM_00262,Douglas-Red-Cross,Sierra-Vista-Douglas,US,31.3492,-109.539683,2008,1.0,7.0,9,6.111,6.0,0.314
NGEL_OAPM_00263,Waco-C1037,Waco,US,31.6531,-97.0706,2008,2.0,8.0,9,7.778,8.0,0.629
NGEL_OAPM_00264,Socorro-Hueco-C49,El-Paso,US,31.66752,-106.28774,2008,4.1,7.0,9,6.667,6.0,1.414
NGEL_OAPM_00265,Ascarate-Park-Southe,El-Paso,US,31.7467,-106.402802,2008,4.5,9.0,9,7.889,8.0,0.994
NGEL_OAPM_00266,El-Paso-UTEP-C12,El-Paso,US,31.768056,-106.501111,2008,5.0,7.0,9,7.111,7.0,0.994
NGEL_OAPM_00267,Odessa-Gonzales-C101,Odessa,US,31.870253,-102.334756,2008,2.7,6.0,9,6.111,6.0,0.314
NGEL_OAPM_00268,Green-Valley,Tucson,US,31.8794,-110.9964,2008,5.5,7.0,9,7.333,7.0,0.667
NGEL_OAPM_00269,Anthony,Las-Cruces,US,32.0036,-106.5992,2008,6.9,6.0,9,5.333,5.0,0.471
NGEL_OAPM_00270,Corsicana-C1051,Corsicana,US,32.0319,-96.3992,2008,5.1,8.0,9,7.889,8.0,0.314
NGEL_OAPM_00271,Savannah-L&A,Savannah,US,32.0903,-81.1306,2008,4.8,10.0,9,9.444,9.0,0.497
NGEL_OAPM_00272,Rose-Elementary,Tucson,US,32.1731,-110.9797,2008,3.8,10.0,9,9.444,10.0,1.257
NGEL_OAPM_00273,Geronimo,Tucson,US,32.25,-110.9667,2008,1.6,12.0,9,10.0,10.0,1.054
NGEL_OAPM_00274,Children's-Park-Site,Tucson,US,32.2953,-110.9822,2008,5.9,12.0,9,10.0,10.0,1.054
NGEL_OAPM_00275,Hinds-CC,Jackson,US,32.346905,-90.225928,2008,2.3,9.0,9,8.444,8.0,0.497
NGEL_OAPM_00276,Ward,SUMTER,US,32.36253,-88.27792,2008,3.0,8.0,9,8.556,9.0,0.497
NGEL_OAPM_00277,Coachline,Tucson,US,32.3806,-111.1272,2008,4.0,8.0,9,8.889,9.0,0.737
NGEL_OAPM_00278,MONTG,Montgomery,US,32.4069,-86.2564,2008,4.8,10.0,9,9.556,10.0,0.497
NGEL_OAPM_00279,Midlothian-OFW-C52,Dallas-Fort-Worth-Arlington,US,32.482081,-97.026922,2008,4.2,8.0,9,8.222,8.0,0.416
NGEL_OAPM_00280,Columbus-Airport,Columbus,US,32.5214,-84.9436,2008,3.2,10.0,9,9.222,9.0,0.416
NGEL_OAPM_00281,Shreveport-Airport,Shreveport-Bossier-City,US,32.5364,-93.7492,2008,1.5,9.0,9,8.333,8.0,0.471
NGEL_OAPM_00282,Kaufman-C71,Dallas-Fort-Worth-Arlington,US,32.565,-96.3175,2008,3.5,8.0,9,8.0,8.0,0.471
NGEL_OAPM_00283,Otay-Mesa---Donovan,San-Diego-Carlsbad-San-Marcos,US,32.579361,-116.929486,2008,3.8,13.0,9,11.444,12.0,2.362
NGEL_OAPM_00284,Warner-Robins,Warner-Robins,US,32.6056,-83.5979,2008,6.7,10.0,9,9.667,10.0,0.471
NGEL_OAPM_00285,Arlington-Municipal,Dallas-Fort-Worth-Arlington,US,32.6558,-97.0886,2008,3.7,9.0,9,8.778,9.0,0.416
NGEL_OAPM_00286,Karnack-C85,Marshall,US,32.6706,-94.1681,2008,2.8,8.0,9,8.0,8.0,0.0
NGEL_OAPM_00287,Calexico---Ethel-Str,El-Centro,US,32.676102,-115.483299,2008,4.3,14.0,9,11.778,11.0,1.03
NGEL_OAPM_00288,Yuma-Supersite,Yuma,US,32.690277,-114.614441,2008,5.6,13.0,9,12.222,12.0,0.629
NGEL_OAPM_00289,Haws-Athletic-Center,Dallas-Fort-Worth-Arlington,US,32.7592,-97.3414,2008,1.3,10.0,9,9.0,9.0,0.471
NGEL_OAPM_00290,El-Cajon---Lexington,San-Diego-Carlsbad-San-Marcos,US,32.789561,-116.944222,2008,4.4,14.0,9,11.667,12.0,2.828
NGEL_OAPM_00291,Charleston-Public-Wo,Charleston-North-Charleston,US,32.791,-79.959,2008,4.6,9.0,9,8.889,9.0,0.994
NGEL_OAPM_00292,Macon-Forestry,Macon,US,32.8031,-83.5447,2008,5.2,10.0,9,9.556,10.0,0.497
NGEL_OAPM_00293,Alpine,San-Diego-Carlsbad-San-Marcos,US,32.842297,-116.768326,2008,1.9,8.0,9,8.0,8.0,0.943
NGEL_OAPM_00294,Cape-Romain,Charleston-North-Charleston,US,32.941002,-79.656998,2008,1.2,9.0,9,8.778,9.0,0.629
NGEL_OAPM_00295,Ashton,Walterboro,US,33.007801,-80.964996,2008,4.9,9.0,9,9.0,9.0,0.0
NGEL_OAPM_00296,Denton-Airport-South,Dallas-Fort-Worth-Arlington,US,33.1944,-97.1933,2008,6.4,9.0,9,8.333,8.0,0.471
NGEL_OAPM_00297,Niland---English-Roa,El-Centro,US,33.2136,-115.5444,2008,4.1,10.0,9,10.667,10.0,1.155
NGEL_OAPM_00298,El-Dorado,El-Dorado,US,33.215,-92.6689,2008,4.3,9.0,9,8.444,8.0,0.497
NGEL_OAPM_00299,Camp-Pendleton,San-Diego-Carlsbad-San-Marcos,US,33.217026,-117.396156,2008,5.6,14.0,8,12.875,13.0,2.027
NGEL_OAPM_00300,MCADORY,Birmingham-Hoover,US,33.3311,-87.0036,2008,4.8,10.0,9,9.333,9.0,0.471
NGEL_OAPM_00301,HOOVER,Birmingham-Hoover,US,33.3864,-86.8167,2008,5.1,10.0,9,9.556,10.0,0.497
NGEL_OAPM_00302,Diablo,Phoenix-Mesa-Scottsdale,US,33.3961,-111.968,2008,5.4,13.0,9,11.889,12.0,0.994
NGEL_OAPM_00303,South-Phoenix,Phoenix-Mesa-Scottsdale,US,33.4033,-112.0731,2008,5.6,13.0,9,12.222,12.0,0.916
NGEL_OAPM_00304,Newnan,Atlanta-Sandy-Springs-Marietta,US,33.4039,-84.7461,2008,5.1,10.0,9,9.333,9.0,0.471
NGEL_OAPM_00305,Mesa---Brooks-Reserv,Phoenix-Mesa-Scottsdale,US,33.4105,-111.8651,2008,4.6,12.0,9,11.889,12.0,0.875
NGEL_OAPM_00306,Tempe,Phoenix-Mesa-Scottsdale,US,33.4124,-111.9347,2008,4.4,12.0,9,12.222,12.0,0.629
NGEL_OAPM_00307,Durango,Phoenix-Mesa-Scottsdale,US,33.4265,-112.1181,2008,3.9,13.0,9,12.0,12.0,1.155
NGEL_OAPM_00308,Augusta,Augusta-Richmond-County,US,33.4333,-82.0219,2008,3.2,10.0,9,10.111,10.0,0.314
NGEL_OAPM_00309,McDonough,Atlanta-Sandy-Springs-Marietta,US,33.4347,-84.1617,2008,2.0,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00310,West-Phoenix,Phoenix-Mesa-Scottsdale,US,33.483799,-112.142601,2008,3.8,13.0,9,12.0,12.0,1.155
NGEL_OAPM_00311,WYLAM,Birmingham-Hoover,US,33.4997,-86.9242,2008,6.0,10.0,9,9.778,10.0,0.416
NGEL_OAPM_00312,Phoenix-JLG-Supersit,Phoenix-Mesa-Scottsdale,US,33.503601,-112.095001,2008,6.6,12.0,9,12.333,12.0,0.667
NGEL_OAPM_00313,LEEDS,Birmingham-Hoover,US,33.5453,-86.5492,2008,0.5,9.0,9,9.222,9.0,0.416
NGEL_OAPM_00314,NO.-BHAM,Birmingham-Hoover,US,33.5531,-86.815,2008,3.3,10.0,9,9.889,10.0,0.314
NGEL_OAPM_00315,North-Phoenix,Phoenix-Mesa-Scottsdale,US,33.560299,-112.066299,2008,1.9,12.0,9,12.333,12.0,0.667
NGEL_OAPM_00316,Glendale-Community-C,Phoenix-Mesa-Scottsdale,US,33.5694,-112.1915,2008,4.4,13.0,9,12.556,13.0,0.497
NGEL_OAPM_00317,Temecula-(Lake-Skinn,Riverside-San-Bernardino-Ontario,US,33.583099,-117.072197,2008,4.2,9.0,9,9.0,9.0,1.054
NGEL_OAPM_00318,Lake-Elsinore---W.-F,Riverside-San-Bernardino-Ontario,US,33.676535,-117.331027,2008,3.4,11.0,9,9.889,10.0,0.737
NGEL_OAPM_00319,South-DeKalb,Atlanta-Sandy-Springs-Marietta,US,33.6906,-84.2731,2008,5.0,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00320,Confederate-Ave,Atlanta-Sandy-Springs-Marietta,US,33.7206,-84.3578,2008,3.3,10.0,9,10.0,10.0,0.0
NGEL_OAPM_00321,Trenton,Augusta-Richmond-County,US,33.7397,-81.8536,2008,1.2,9.0,9,9.222,9.0,0.416
NGEL_OAPM_00322,South-Long-Beach,Los-Angeles-Long-Beach-Santa-Ana,US,33.792221,-118.175278,2008,5.2,15.0,7,16.429,16.0,1.178
NGEL_OAPM_00323,CORNER,Birmingham-Hoover,US,33.8017,-86.9425,2008,5.4,10.0,9,9.556,10.0,0.497
